epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,67.4448,2.14094,1.30393,2.05094,0,0,0,0,0,214.398,0,0.00190892,0.00190892,0.00190892
25,70.3324,2.01614,1.22629,2.00258,0,0,0,0,0,310.938,0,0.00190496,0.00190496,0.00190496
26,73.2516,1.94538,1.18588,1.99211,0,0,0,0,0,302.188,0,0.001901,0.001901,0.001901
27,76.2207,1.97238,1.1539,2.00813,0,0,0,0,0,355.281,0,0.00189704,0.00189704,0.00189704
28,79.2692,1.90515,1.19196,1.97666,0,0,0,0,0,1123.88,0,0.00189308,0.00189308,0.00189308
29,82.1369,1.94052,1.14292,1.99079,0,0,0,0,0,275.211,0,0.00188912,0.00188912,0.00188912
30,84.9755,1.9088,1.15256,1.95125,0,0,0,0,0,364.344,0,0.00188516,0.00188516,0.00188516
31,87.8132,1.8803,1.15891,1.95528,0,0,0,0,0,381.172,0,0.0018812,0.0018812,0.0018812
32,90.6661,1.96043,1.08013,1.96348,0,0,0,0,0,585.625,0,0.00187724,0.00187724,0.00187724
33,93.501,1.92864,1.1135,1.95371,0,0,0,0,0,362.148,0,0.00187328,0.00187328,0.00187328
34,96.6232,1.94072,1.14694,1.98862,0,0,0,0,0,303.031,0,0.00186932,0.00186932,0.00186932
35,99.4535,1.80453,1.0195,1.93866,0,0,0,0,0,875.625,0,0.00186536,0.00186536,0.00186536
36,102.26,1.85995,1.05271,1.96331,0,0,0,0,0,254.578,0,0.0018614,0.0018614,0.0018614
37,105.054,1.75918,1.01308,1.89242,0,0,0,0,0,246.992,0,0.00185744,0.00185744,0.00185744
38,107.883,1.83145,1.07616,1.95698,0,0,0,0,0,362.203,0,0.00185348,0.00185348,0.00185348
39,110.707,1.74275,0.99078,1.88448,0,0,0,0,0,848.969,0,0.00184952,0.00184952,0.00184952
40,113.602,1.86631,1.04349,1.93533,0,0,0,0,0,333.781,0,0.00184556,0.00184556,0.00184556
41,116.453,1.86481,1.01255,1.92639,0,0,0,0,0,285.312,0,0.0018416,0.0018416,0.0018416
42,119.406,1.85372,1.07819,1.93945,0,0,0,0,0,483.406,0,0.00183764,0.00183764,0.00183764
43,122.397,1.80215,1.0726,1.93568,0,0,0,0,0,269.469,0,0.00183368,0.00183368,0.00183368
44,125.227,1.7518,0.96614,1.92626,0,0,0,0,0,309.859,0,0.00182972,0.00182972,0.00182972
45,128.153,1.78318,1.01531,1.90974,0,0,0,0,0,324.875,0,0.00182576,0.00182576,0.00182576
46,131.027,1.78356,0.9962,1.91593,0,0,0,0,0,367.156,0,0.0018218,0.0018218,0.0018218
47,133.894,1.80678,1.03269,1.91716,0,0,0,0,0,293.688,0,0.00181784,0.00181784,0.00181784
48,136.945,1.76473,0.96966,1.89454,0,0,0,0,0,386.578,0,0.00181388,0.00181388,0.00181388
49,139.897,1.77423,1.01934,1.92663,0,0,0,0,0,381.188,0,0.00180992,0.00180992,0.00180992
50,142.756,1.81013,0.9599,1.93513,0,0,0,0,0,302.383,0,0.00180596,0.00180596,0.00180596
51,145.618,1.84703,1.00486,1.92414,0,0,0,0,0,305.078,0,0.001802,0.001802,0.001802
52,148.523,1.72082,0.93192,1.88397,0,0,0,0,0,263.766,0,0.00179804,0.00179804,0.00179804
53,151.55,1.70567,0.91965,1.9098,0,0,0,0,0,226.898,0,0.00179408,0.00179408,0.00179408
54,154.504,1.73166,0.94405,1.90483,0,0,0,0,0,345.531,0,0.00179012,0.00179012,0.00179012
55,157.392,1.7049,0.90328,1.88279,0,0,0,0,0,321.766,0,0.00178616,0.00178616,0.00178616
56,160.238,1.73423,0.92077,1.89279,0,0,0,0,0,334.859,0,0.0017822,0.0017822,0.0017822
57,163.091,1.67997,0.90769,1.85937,0,0,0,0,0,310.195,0,0.00177824,0.00177824,0.00177824
58,166.199,1.69374,0.94693,1.90597,0,0,0,0,0,265.211,0,0.00177428,0.00177428,0.00177428
59,169.217,1.75673,0.96817,1.9112,0,0,0,0,0,342.812,0,0.00177032,0.00177032,0.00177032
60,172.175,1.69383,0.9171,1.88389,0,0,0,0,0,293.328,0,0.00176636,0.00176636,0.00176636
61,175.145,1.70785,0.91173,1.88799,0,0,0,0,0,310.578,0,0.0017624,0.0017624,0.0017624
62,178.143,1.72549,0.88662,1.89378,0,0,0,0,0,724.906,0,0.00175844,0.00175844,0.00175844
63,181.081,1.70179,0.89994,1.87266,0,0,0,0,0,363.25,0,0.00175448,0.00175448,0.00175448
64,183.973,1.68075,0.92771,1.88104,0,0,0,0,0,303.453,0,0.00175052,0.00175052,0.00175052
65,186.828,1.74915,0.91413,1.87563,0,0,0,0,0,288.961,0,0.00174656,0.00174656,0.00174656
66,189.702,1.63856,0.85676,1.87638,0,0,0,0,0,407.344,0,0.0017426,0.0017426,0.0017426
67,192.757,1.67375,0.88085,1.87467,0,0,0,0,0,321.766,0,0.00173864,0.00173864,0.00173864
68,195.65,1.63143,0.8439,1.84654,0,0,0,0,0,245.727,0,0.00173468,0.00173468,0.00173468
69,198.52,1.64739,0.87473,1.84707,0,0,0,0,0,373.484,0,0.00173072,0.00173072,0.00173072
70,201.414,1.75422,0.88505,1.89879,0,0,0,0,0,336.375,0,0.00172676,0.00172676,0.00172676
71,204.407,1.7212,0.89926,1.88882,0,0,0,0,0,368.125,0,0.0017228,0.0017228,0.0017228
72,207.088,1.63068,0.88127,1.86613,0,0,0,0,0,303.625,0,0.00171884,0.00171884,0.00171884
73,209.849,1.69893,0.90154,1.87495,0,0,0,0,0,313.062,0,0.00171488,0.00171488,0.00171488
74,212.489,1.68455,0.84269,1.8851,0,0,0,0,0,301.273,0,0.00171092,0.00171092,0.00171092
75,215.185,1.65747,0.84462,1.86334,0,0,0,0,0,497.844,0,0.00170696,0.00170696,0.00170696
76,218.039,1.64532,0.8534,1.85702,0,0,0,0,0,890.312,0,0.001703,0.001703,0.001703
77,220.885,1.73725,0.9279,1.91088,0,0,0,0,0,333.391,0,0.00169904,0.00169904,0.00169904
78,223.755,1.5876,0.83146,1.86357,0,0,0,0,0,328.734,0,0.00169508,0.00169508,0.00169508
79,226.595,1.67404,0.83739,1.88328,0,0,0,0,0,318.484,0,0.00169112,0.00169112,0.00169112
80,229.6,1.63786,0.808,1.88348,0,0,0,0,0,383.547,0,0.00168716,0.00168716,0.00168716
81,232.55,1.66582,0.8731,1.89901,0,0,0,0,0,325.25,0,0.0016832,0.0016832,0.0016832
82,235.377,1.65055,0.82787,1.85792,0,0,0,0,0,314.398,0,0.00167924,0.00167924,0.00167924
83,238.287,1.63967,0.82706,1.85163,0,0,0,0,0,324.172,0,0.00167528,0.00167528,0.00167528
84,241.217,1.65674,0.82349,1.84619,0,0,0,0,0,658.672,0,0.00167132,0.00167132,0.00167132
85,244.052,1.59481,0.81875,1.85231,0,0,0,0,0,333.844,0,0.00166736,0.00166736,0.00166736
86,247.144,1.57901,0.81247,1.85248,0,0,0,0,0,306.141,0,0.0016634,0.0016634,0.0016634
87,250.037,1.57375,0.81823,1.85304,0,0,0,0,0,337.016,0,0.00165944,0.00165944,0.00165944
88,252.761,1.60428,0.82796,1.86556,0,0,0,0,0,366.734,0,0.00165548,0.00165548,0.00165548
89,255.57,1.60973,0.85395,1.85842,0,0,0,0,0,365.391,0,0.00165152,0.00165152,0.00165152
90,258.299,1.63745,0.83231,1.87397,0,0,0,0,0,307.984,0,0.00164756,0.00164756,0.00164756
91,261.2,1.56617,0.83552,1.83749,0,0,0,0,0,376.156,0,0.0016436,0.0016436,0.0016436
92,264.082,1.59614,0.80862,1.85043,0,0,0,0,0,364.359,0,0.00163964,0.00163964,0.00163964
93,266.941,1.57209,0.83864,1.8623,0,0,0,0,0,353.641,0,0.00163568,0.00163568,0.00163568
94,269.77,1.59051,0.82291,1.85784,0,0,0,0,0,344.969,0,0.00163172,0.00163172,0.00163172
95,272.623,1.55058,0.77774,1.84687,0,0,0,0,0,339.797,0,0.00162776,0.00162776,0.00162776
96,275.446,1.56088,0.82172,1.8486,0,0,0,0,0,386.281,0,0.0016238,0.0016238,0.0016238
97,278.531,1.5798,0.78881,1.83687,0,0,0,0,0,346.469,0,0.00161984,0.00161984,0.00161984
98,281.401,1.56733,0.78566,1.84507,0,0,0,0,0,374.438,0,0.00161588,0.00161588,0.00161588
99,284.221,1.50731,0.77917,1.8469,0,0,0,0,0,367.812,0,0.00161192,0.00161192,0.00161192
100,287.109,1.56927,0.81583,1.81326,0,0,0,0,0,326.516,0,0.00160796,0.00160796,0.00160796
101,289.988,1.52679,0.77924,1.84055,0,0,0,0,0,299.5,0,0.001604,0.001604,0.001604
102,292.888,1.53881,0.77655,1.83387,0,0,0,0,0,394.547,0,0.00160004,0.00160004,0.00160004
103,295.863,1.52514,0.77508,1.85093,0,0,0,0,0,343.438,0,0.00159608,0.00159608,0.00159608
104,298.863,1.53484,0.78176,1.84651,0,0,0,0,0,370.594,0,0.00159212,0.00159212,0.00159212
105,301.768,1.55271,0.78289,1.83106,0,0,0,0,0,392.906,0,0.00158816,0.00158816,0.00158816
106,304.651,1.57093,0.82115,1.8412,0,0,0,0,0,326.141,0,0.0015842,0.0015842,0.0015842
107,307.534,1.60343,0.79866,1.82715,0,0,0,0,0,375.578,0,0.00158024,0.00158024,0.00158024
108,310.469,1.65422,0.8617,1.87207,0,0,0,0,0,504.641,0,0.00157628,0.00157628,0.00157628
109,313.391,1.61528,0.82769,1.85881,0,0,0,0,0,285.852,0,0.00157232,0.00157232,0.00157232
110,316.259,1.59103,0.80267,1.87389,0,0,0,0,0,358.469,0,0.00156836,0.00156836,0.00156836
111,319.043,1.66967,0.8242,1.88007,0,0,0,0,0,331.797,0,0.0015644,0.0015644,0.0015644
112,321.901,1.53909,0.78259,1.82762,0,0,0,0,0,322.891,0,0.00156044,0.00156044,0.00156044
113,324.744,1.57996,0.81409,1.84501,0,0,0,0,0,364.062,0,0.00155648,0.00155648,0.00155648
114,327.631,1.53893,0.75567,1.86918,0,0,0,0,0,367.312,0,0.00155252,0.00155252,0.00155252
115,330.471,1.55089,0.7816,1.84424,0,0,0,0,0,348.141,0,0.00154856,0.00154856,0.00154856
116,333.428,1.54426,0.78352,1.84015,0,0,0,0,0,364,0,0.0015446,0.0015446,0.0015446
117,336.373,1.50628,0.75875,1.82294,0,0,0,0,0,394,0,0.00154064,0.00154064,0.00154064
118,339.208,1.55056,0.79048,1.84169,0,0,0,0,0,372.453,0,0.00153668,0.00153668,0.00153668
119,342.038,1.59253,0.76417,1.85199,0,0,0,0,0,334.234,0,0.00153272,0.00153272,0.00153272
120,344.964,1.51654,0.7601,1.81233,0,0,0,0,0,393.5,0,0.00152876,0.00152876,0.00152876
121,347.897,1.46615,0.76357,1.80375,0,0,0,0,0,364.984,0,0.0015248,0.0015248,0.0015248
122,350.807,1.54052,0.79091,1.80858,0,0,0,0,0,325.734,0,0.00152084,0.00152084,0.00152084
123,353.675,1.52632,0.79784,1.84203,0,0,0,0,0,362.078,0,0.00151688,0.00151688,0.00151688
124,356.62,1.56678,0.8014,1.82419,0,0,0,0,0,380.984,0,0.00151292,0.00151292,0.00151292
125,359.509,1.55493,0.77041,1.83793,0,0,0,0,0,383.391,0,0.00150896,0.00150896,0.00150896
126,362.348,1.50844,0.74143,1.81622,0,0,0,0,0,366.297,0,0.001505,0.001505,0.001505
127,365.21,1.55316,0.75302,1.82743,0,0,0,0,0,368.422,0,0.00150104,0.00150104,0.00150104
128,368.075,1.51562,0.77108,1.82358,0,0,0,0,0,369.812,0,0.00149708,0.00149708,0.00149708
129,370.959,1.4074,0.70028,1.78915,0,0,0,0,0,389.141,0,0.00149312,0.00149312,0.00149312
130,373.809,1.46311,0.71579,1.81571,0,0,0,0,0,370.312,0,0.00148916,0.00148916,0.00148916
131,376.669,1.48595,0.76386,1.80466,0,0,0,0,0,313.297,0,0.0014852,0.0014852,0.0014852
132,379.554,1.48598,0.72273,1.81022,0,0,0,0,0,401.344,0,0.00148124,0.00148124,0.00148124
133,382.433,1.44612,0.68639,1.79924,0,0,0,0,0,396.781,0,0.00147728,0.00147728,0.00147728
134,385.269,1.48628,0.783,1.82112,0,0,0,0,0,374.422,0,0.00147332,0.00147332,0.00147332
135,388.151,1.47536,0.75188,1.80843,0,0,0,0,0,356.938,0,0.00146936,0.00146936,0.00146936
136,391.024,1.49063,0.73318,1.82187,0,0,0,0,0,320.203,0,0.0014654,0.0014654,0.0014654
137,393.898,1.42733,0.70556,1.80063,0,0,0,0,0,395.828,0,0.00146144,0.00146144,0.00146144
138,396.766,1.46212,0.76373,1.82609,0,0,0,0,0,343.438,0,0.00145748,0.00145748,0.00145748
139,399.707,1.46925,0.70415,1.81662,0,0,0,0,0,331.125,0,0.00145352,0.00145352,0.00145352
140,402.572,1.47709,0.73672,1.81511,0,0,0,0,0,349.422,0,0.00144956,0.00144956,0.00144956
141,405.461,1.55112,0.7598,1.81908,0,0,0,0,0,343.969,0,0.0014456,0.0014456,0.0014456
142,408.268,1.44679,0.70611,1.79497,0,0,0,0,0,395.359,0,0.00144164,0.00144164,0.00144164
143,411.126,1.49182,0.73436,1.8145,0,0,0,0,0,377.938,0,0.00143768,0.00143768,0.00143768
144,413.993,1.44572,0.74098,1.83343,0,0,0,0,0,389.203,0,0.00143372,0.00143372,0.00143372
145,416.913,1.36659,0.71527,1.78105,0,0,0,0,0,429.531,0,0.00142976,0.00142976,0.00142976
146,419.821,1.48843,0.69374,1.80613,0,0,0,0,0,396.688,0,0.0014258,0.0014258,0.0014258
147,422.667,1.44387,0.70417,1.81938,0,0,0,0,0,404.578,0,0.00142184,0.00142184,0.00142184
148,425.543,1.44053,0.70207,1.8249,0,0,0,0,0,374.438,0,0.00141788,0.00141788,0.00141788
149,428.407,1.49593,0.7362,1.80237,0,0,0,0,0,348.188,0,0.00141392,0.00141392,0.00141392
150,431.303,1.4997,0.72489,1.82417,0,0,0,0,0,359.516,0,0.00140996,0.00140996,0.00140996
151,434.087,1.47864,0.71711,1.81574,0,0,0,0,0,351.875,0,0.001406,0.001406,0.001406
152,436.609,1.47579,0.687,1.8194,0,0,0,0,0,373.203,0,0.00140204,0.00140204,0.00140204
153,439.293,1.46526,0.70101,1.81485,0,0,0,0,0,354.469,0,0.00139808,0.00139808,0.00139808
154,441.994,1.46617,0.70277,1.8009,0,0,0,0,0,366.297,0,0.00139412,0.00139412,0.00139412
155,444.887,1.49059,0.72729,1.80837,0,0,0,0,0,387.586,0,0.00139016,0.00139016,0.00139016
156,447.746,1.44742,0.7344,1.79347,0,0,0,0,0,364.547,0,0.0013862,0.0013862,0.0013862
157,450.62,1.4569,0.69449,1.79879,0,0,0,0,0,341.578,0,0.00138224,0.00138224,0.00138224
158,453.591,1.43988,0.68895,1.80025,0,0,0,0,0,346.688,0,0.00137828,0.00137828,0.00137828
159,456.434,1.50523,0.72005,1.81539,0,0,0,0,0,298.188,0,0.00137432,0.00137432,0.00137432
160,459.292,1.36386,0.67741,1.78538,0,0,0,0,0,330,0,0.00137036,0.00137036,0.00137036
161,462.141,1.5116,0.76862,1.83613,0,0,0,0,0,367.984,0,0.0013664,0.0013664,0.0013664
162,464.989,1.40034,0.66666,1.8048,0,0,0,0,0,388.594,0,0.00136244,0.00136244,0.00136244
163,467.845,1.42429,0.71985,1.80414,0,0,0,0,0,385.062,0,0.00135848,0.00135848,0.00135848
164,470.736,1.47862,0.7157,1.80611,0,0,0,0,0,408.414,0,0.00135452,0.00135452,0.00135452
165,473.669,1.48434,0.74446,1.82982,0,0,0,0,0,378.664,0,0.00135056,0.00135056,0.00135056
166,476.577,1.39669,0.7112,1.79494,0,0,0,0,0,372.312,0,0.0013466,0.0013466,0.0013466
167,479.421,1.42564,0.71781,1.80571,0,0,0,0,0,364.656,0,0.00134264,0.00134264,0.00134264
168,482.211,1.42877,0.69052,1.79893,0,0,0,0,0,368.516,0,0.00133868,0.00133868,0.00133868
169,485.076,1.39991,0.67976,1.81188,0,0,0,0,0,385.375,0,0.00133472,0.00133472,0.00133472
170,487.964,1.40543,0.70573,1.80253,0,0,0,0,0,377.625,0,0.00133076,0.00133076,0.00133076
171,490.823,1.43238,0.73152,1.80714,0,0,0,0,0,388.141,0,0.0013268,0.0013268,0.0013268
172,493.682,1.46282,0.68969,1.79502,0,0,0,0,0,393.562,0,0.00132284,0.00132284,0.00132284
173,496.493,1.47329,0.70978,1.78651,0,0,0,0,0,413.031,0,0.00131888,0.00131888,0.00131888
174,499.366,1.35568,0.6755,1.78202,0,0,0,0,0,390.734,0,0.00131492,0.00131492,0.00131492
175,502.265,1.37346,0.65209,1.78852,0,0,0,0,0,403.586,0,0.00131096,0.00131096,0.00131096
176,505.039,1.33796,0.66206,1.77931,0,0,0,0,0,369.812,0,0.001307,0.001307,0.001307
177,507.737,1.39884,0.69836,1.79614,0,0,0,0,0,363,0,0.00130304,0.00130304,0.00130304
178,510.407,1.36392,0.67519,1.76763,0,0,0,0,0,386.281,0,0.00129908,0.00129908,0.00129908
179,513.26,1.43006,0.70338,1.7942,0,0,0,0,0,419.516,0,0.00129512,0.00129512,0.00129512
180,516.105,1.40318,0.67774,1.79403,0,0,0,0,0,368.453,0,0.00129116,0.00129116,0.00129116
181,518.946,1.4362,0.67426,1.78709,0,0,0,0,0,370.812,0,0.0012872,0.0012872,0.0012872
182,521.89,1.39632,0.68927,1.76277,0,0,0,0,0,364.375,0,0.00128324,0.00128324,0.00128324
183,524.681,1.42312,0.6871,1.78948,0,0,0,0,0,401.734,0,0.00127928,0.00127928,0.00127928
184,527.532,1.35774,0.63534,1.79961,0,0,0,0,0,405.344,0,0.00127532,0.00127532,0.00127532
185,530.433,1.4115,0.67254,1.78039,0,0,0,0,0,411.781,0,0.00127136,0.00127136,0.00127136
186,533.311,1.33573,0.6262,1.77961,0,0,0,0,0,392.594,0,0.0012674,0.0012674,0.0012674
187,536.332,1.40006,0.64284,1.79124,0,0,0,0,0,389.625,0,0.00126344,0.00126344,0.00126344
188,539.26,1.4262,0.66184,1.78169,0,0,0,0,0,356.438,0,0.00125948,0.00125948,0.00125948
189,542.154,1.37334,0.67086,1.79585,0,0,0,0,0,406.141,0,0.00125552,0.00125552,0.00125552
190,545.03,1.3669,0.64866,1.74846,0,0,0,0,0,371.578,0,0.00125156,0.00125156,0.00125156
191,547.867,1.42303,0.68697,1.78934,0,0,0,0,0,362.32,0,0.0012476,0.0012476,0.0012476
192,550.778,1.43277,0.68493,1.79258,0,0,0,0,0,363.281,0,0.00124364,0.00124364,0.00124364
193,553.639,1.32158,0.61051,1.74957,0,0,0,0,0,408.125,0,0.00123968,0.00123968,0.00123968
194,556.534,1.44025,0.70919,1.80532,0,0,0,0,0,385.641,0,0.00123572,0.00123572,0.00123572
195,559.475,1.34699,0.63151,1.77034,0,0,0,0,0,384.469,0,0.00123176,0.00123176,0.00123176
196,562.268,1.35911,0.65283,1.78056,0,0,0,0,0,376.375,0,0.0012278,0.0012278,0.0012278
197,565.137,1.38356,0.66352,1.77484,0,0,0,0,0,369.844,0,0.00122384,0.00122384,0.00122384
198,567.961,1.41415,0.68859,1.79855,0,0,0,0,0,381.891,0,0.00121988,0.00121988,0.00121988
199,570.784,1.42446,0.67712,1.78849,0,0,0,0,0,378.453,0,0.00121592,0.00121592,0.00121592
200,573.665,1.39175,0.67642,1.78458,0,0,0,0,0,402.156,0,0.00121196,0.00121196,0.00121196
201,576.621,1.3606,0.67542,1.79006,0,0,0,0,0,428.922,0,0.001208,0.001208,0.001208
202,579.512,1.43428,0.6714,1.79603,0,0,0,0,0,388.156,0,0.00120404,0.00120404,0.00120404
203,582.406,1.39491,0.6488,1.76167,0,0,0,0,0,394.922,0,0.00120008,0.00120008,0.00120008
204,585.224,1.36777,0.62389,1.77642,0,0,0,0,0,382.766,0,0.00119612,0.00119612,0.00119612
205,588.168,1.44302,0.6734,1.79124,0,0,0,0,0,352.297,0,0.00119216,0.00119216,0.00119216
206,591.028,1.34753,0.65898,1.78504,0,0,0,0,0,382.188,0,0.0011882,0.0011882,0.0011882
207,593.855,1.33101,0.64363,1.76835,0,0,0,0,0,364.289,0,0.00118424,0.00118424,0.00118424
208,596.682,1.34277,0.64583,1.76323,0,0,0,0,0,397.141,0,0.00118028,0.00118028,0.00118028
209,599.556,1.4011,0.65946,1.76759,0,0,0,0,0,363.438,0,0.00117632,0.00117632,0.00117632
210,602.439,1.32896,0.62669,1.77052,0,0,0,0,0,354.5,0,0.00117236,0.00117236,0.00117236
211,605.282,1.37461,0.68438,1.77981,0,0,0,0,0,368.797,0,0.0011684,0.0011684,0.0011684
212,608.118,1.39352,0.65458,1.77257,0,0,0,0,0,397.781,0,0.00116444,0.00116444,0.00116444
213,611.022,1.3947,0.64885,1.78345,0,0,0,0,0,378.812,0,0.00116048,0.00116048,0.00116048
214,613.862,1.31368,0.62495,1.75146,0,0,0,0,0,417.758,0,0.00115652,0.00115652,0.00115652
215,616.649,1.36909,0.63783,1.78198,0,0,0,0,0,341.734,0,0.00115256,0.00115256,0.00115256
216,619.499,1.37274,0.65874,1.77814,0,0,0,0,0,375.594,0,0.0011486,0.0011486,0.0011486
217,622.333,1.35903,0.64572,1.77633,0,0,0,0,0,364.578,0,0.00114464,0.00114464,0.00114464
218,625.176,1.28879,0.62624,1.76372,0,0,0,0,0,370.406,0,0.00114068,0.00114068,0.00114068
219,627.982,1.38328,0.66099,1.78736,0,0,0,0,0,362.445,0,0.00113672,0.00113672,0.00113672
220,630.783,1.33084,0.60779,1.77627,0,0,0,0,0,408.906,0,0.00113276,0.00113276,0.00113276
221,633.609,1.32326,0.63125,1.76092,0,0,0,0,0,386.922,0,0.0011288,0.0011288,0.0011288
222,636.469,1.31299,0.62859,1.74162,0,0,0,0,0,333.383,0,0.00112484,0.00112484,0.00112484
223,639.359,1.38141,0.66141,1.76992,0,0,0,0,0,351.125,0,0.00112088,0.00112088,0.00112088
224,642.233,1.36647,0.65847,1.791,0,0,0,0,0,376.141,0,0.00111692,0.00111692,0.00111692
225,645.103,1.39242,0.62766,1.78501,0,0,0,0,0,365.188,0,0.00111296,0.00111296,0.00111296
226,647.992,1.35455,0.67193,1.77055,0,0,0,0,0,421.719,0,0.001109,0.001109,0.001109
227,650.87,1.40248,0.6729,1.80164,0,0,0,0,0,397.906,0,0.00110504,0.00110504,0.00110504
228,653.775,1.37203,0.66238,1.79147,0,0,0,0,0,385.406,0,0.00110108,0.00110108,0.00110108
229,656.608,1.29431,0.623,1.77709,0,0,0,0,0,392.891,0,0.00109712,0.00109712,0.00109712
230,659.528,1.37776,0.64774,1.78364,0,0,0,0,0,388.156,0,0.00109316,0.00109316,0.00109316
231,662.435,1.4042,0.68877,1.78899,0,0,0,0,0,377.219,0,0.0010892,0.0010892,0.0010892
232,665.287,1.38743,0.65664,1.77429,0,0,0,0,0,383.875,0,0.00108524,0.00108524,0.00108524
233,668.149,1.34277,0.63284,1.78152,0,0,0,0,0,403.281,0,0.00108128,0.00108128,0.00108128
234,671.008,1.33786,0.61224,1.76741,0,0,0,0,0,417.031,0,0.00107732,0.00107732,0.00107732
235,673.933,1.31657,0.59849,1.76081,0,0,0,0,0,400.281,0,0.00107336,0.00107336,0.00107336
236,676.817,1.31226,0.61227,1.75576,0,0,0,0,0,394.828,0,0.0010694,0.0010694,0.0010694
237,679.673,1.35226,0.62771,1.784,0,0,0,0,0,393.25,0,0.00106544,0.00106544,0.00106544
238,682.58,1.33938,0.64659,1.78088,0,0,0,0,0,399.094,0,0.00106148,0.00106148,0.00106148
239,685.5,1.32423,0.61971,1.78645,0,0,0,0,0,394.594,0,0.00105752,0.00105752,0.00105752
240,688.393,1.36817,0.64617,1.76855,0,0,0,0,0,414.703,0,0.00105356,0.00105356,0.00105356
241,691.285,1.36615,0.65238,1.78151,0,0,0,0,0,391.938,0,0.0010496,0.0010496,0.0010496
242,694.111,1.32475,0.6228,1.7579,0,0,0,0,0,398.484,0,0.00104564,0.00104564,0.00104564
243,697.006,1.27633,0.60386,1.77572,0,0,0,0,0,414.078,0,0.00104168,0.00104168,0.00104168
244,699.882,1.27378,0.59831,1.75881,0,0,0,0,0,382.812,0,0.00103772,0.00103772,0.00103772
245,702.779,1.28412,0.56209,1.76593,0,0,0,0,0,384.938,0,0.00103376,0.00103376,0.00103376
246,705.666,1.33162,0.63801,1.78177,0,0,0,0,0,407.641,0,0.0010298,0.0010298,0.0010298
247,708.505,1.35609,0.62829,1.78226,0,0,0,0,0,376.734,0,0.00102584,0.00102584,0.00102584
248,711.329,1.3088,0.61355,1.7682,0,0,0,0,0,409.875,0,0.00102188,0.00102188,0.00102188
249,714.156,1.31643,0.62697,1.76575,0,0,0,0,0,424.016,0,0.00101792,0.00101792,0.00101792
250,716.999,1.28442,0.62398,1.75851,0,0,0,0,0,415.672,0,0.00101396,0.00101396,0.00101396
